country,country_code,country_group,indicator,indicator_code,TIME_PERIOD,OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,FREQ,UNIT_MEASURE,UNIT_TYPE
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2004,2.60029,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2005,3.60202,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2006,4.76481,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2007,5.78627,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2008,7.91748,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2009,6.92,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2010,10.92,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2011,12.28,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2012,14.52,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2013,14.94,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2014,17.1432,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2015,22.0627,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2016,25.4474,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2017,32.3358,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2018,39.9046,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2019,47.6906,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2020,53.7265,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2021,62.1045,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2022,66.4846,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2023,69.2084,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,False,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,internet_users_pct,WB_WDI_IT_NET_USER_ZS,2024,72.7808,P1Y,0,,A,PU,_Z,2,Individuals using the Internet (% of population),WB_WDI,True,WB_WDI,WB_WDI_IT_NET_USER_ZS,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2000,763.711125,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2001,732.307093,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2002,881.002914,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2003,1043.210584,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2004,1126.840044,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2005,1238.214476,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2006,1558.315628,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2007,1823.219763,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2008,2124.554839,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2009,2218.485419,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2010,3065.683484,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2011,3579.464425,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2012,3632.27254,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2013,3566.602845,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2014,3441.068085,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2015,3288.222697,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2016,3521.469435,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2017,3798.883262,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2018,3860.953531,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2019,4106.948562,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2020,3853.702888,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2021,4287.17314,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2022,4730.834848,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2023,4876.307745,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,False,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,gdp_per_capita,WB_WDI_NY_GDP_PCAP_CD,2024,4925.430488,P1Y,0,,A,PU,_Z,2,GDP per capita (current US$),WB_WDI,True,WB_WDI,WB_WDI_NY_GDP_PCAP_CD,IDN,_T,_T,_T,_Z,_Z,_Z,A,USD,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2000,19.1,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2001,18.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2002,18.2,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2003,17.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2004,16.7,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2005,16.0,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2006,17.8,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2007,16.6,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2008,15.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2009,14.1,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2010,13.3,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2011,12.5,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2012,12.0,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2013,11.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2014,11.3,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2015,11.2,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2016,10.9,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2017,10.6,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2018,9.8,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2019,9.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2020,9.8,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2021,10.1,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2022,9.5,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2023,9.4,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,False,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,poverty_headcount,WB_WDI_SI_POV_NAHC,2024,9.0,P1Y,0,,A,PU,_Z,2,Poverty headcount ratio at national poverty lines (% of population),WB_WDI,True,WB_WDI,WB_WDI_SI_POV_NAHC,IDN,_T,_T,_T,_Z,_Z,_Z,A,PT_POP,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2000,66.292,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2001,66.583,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2002,66.954,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2003,67.134,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2004,65.521,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2005,67.531,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2006,67.664,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2007,67.914,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2008,68.085,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2009,68.267,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2010,68.364,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2011,68.629,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2012,68.862,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2013,69.064,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2014,69.292,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
Indonesia,IDN,ASEAN peer,life_expectancy,WB_WDI_SP_DYN_LE00_IN,2015,69.52,P1Y,0,,A,PU,_Z,2,"Life expectancy at birth, total (years)",WB_WDI,False,WB_WDI,WB_WDI_SP_DYN_LE00_IN,IDN,_T,_T,_T,_Z,_Z,_Z,A,YR,
