OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
43.9,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2011,A,0_TO_100,
44.8,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2006,A,0_TO_100,
41.1,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2015,A,0_TO_100,
40.7,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,True,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2021,A,0_TO_100,
45.5,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2008,A,0_TO_100,
41.3,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2013,A,0_TO_100,
41.2,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2018,A,0_TO_100,
46.4,P1Y,0,,A,PU,_Z,2,Gini index,WB_WDI,False,WB_WDI,WB_WDI_SI_POV_GINI,MYS,_T,_T,_T,_Z,_Z,_Z,2003,A,0_TO_100,
